jpstax1,8-Mar," dude. like some of the other so-called   ""  kia hyundai experts  ""  kia hyundai  that post in this forum, you don't know what you're talking about. the super's 0-60 time is 5.7 seconds, and its top speed is 155mph, making it the fastest buick ever. and  honda ing to professional test drivers, it does pretty well in slalom too, with its sport-tuned suspension (with tuned bilstein struts) and more precise steering (using delphi's premium system). btw, where are the caddy cts,  chevrolet  ss, and pontiac  pontiac  gt on your l toyota ?link: http://www.edmunds.com/new/2008/buick/ buick /100900863/compare.htmla word to the wise, next time check your facts before running your mouth. "
shipo,8-Mar," yeesh, some people don't get it. :confuse: "
circlew,8-Mar," fwd and into the wall on the turns. here's a good review from someone who drove one. another re-badge to a dying brand. how utterly boring.does anyone remember the buick grand national???  link titleregards,ow "
sls002,8-Mar," cadillac spent the ninties trying to make the sts into a serious sports sedan contenter. they failed. cadillac's solution was the rwd sigma platform cts, sts models which are a much better set of  car . the  buick , like the  chevrolet  and  pontiac , have a bit too much engine for the platform, and while faster in a straight line, still are not well balanced for tw toyota y mountain highways. they are probably better in snow though. "
sjaieve,8-Mar," if i am offered this buick for $5,000 (five thousand), fully loaded and brand new, i would pass on it. :p "
sjaieve,8-Mar," dude. like some of the other so-called   ""  kia hyundai experts  ""  kia hyundai  that post in this forum, you don't know what you're talking about. the super's 0-60 time is 5.7 seconds, and its top speed is 155mph, making it the fastest buick everi remember being blasted on this forum for prioritizing track times over handling and driving  toyota mics. had i gone this low, i dont think so :p "
tayl0rd,8-Mar," wow. you must've beaten it up pretty badly. :sick: i drove a brand new one way back in the day, and it was as quiet as a tomb. i had a '94  toyota  (loved that car!) and you'd never guess that it and the prizm were   ""  kia hyundai twins.  ""  kia hyundai  the  toyota  exhibited mucho road noise, and the prizm of the same era was smooth and quiet. "
louiswei,8-Mar," making it the fastest buick ever.that, my friend, really doesn't help your case at all...anyway, the lexus isx50 is the buick in this group  honda ing to some people so your beloved lax is out of luck (and spot) what-so-ever.  "
shipo,8-Mar," he-he. while i'm rarely in a position to say nice things about the is, i think in this case the is250 will handilly beat a  buick  super around a track, in spite of its 96 hp disadvantage. the is350 on the other hand will literally run away and hide from the buick, probably as quickly as the first turn. best regards,shipo "
adamr001,8-Mar," uh, fastest buick ever? don't make me laugh. ever heard of a grand national? how about gnx? oops, i laughed.  "
plekto,8-Mar," uh, fastest buick ever? don't make me laugh. ever heard of a grand national? how about gnx? oops, i laughed. and the  buick  super, just like the the gnx, is a muscle car. great in a straight line, but that's it. a sports sedan/coupe is:rwd or awd.manual available. as close to 3000lbs as possible.an emphasis on handling over straight line performance and hp.buick is:fwd.automatic only.nearly 4000lbs.insanely powerful and overbuilt.it's a muscle car. is it any surprise considering what company made it? gm groks muscle  car , after all.compare it to a  subaru ,  mazda , or gli. (yes, these aren't luxury, though they are the essence of sporty). dropping in leather and a bigger engine - that's   mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  mercedes-benz benz mercedes-benz benz mercedes-benz benz mercedes-benz benz  trick. and it's a complete dead-end as they've found with their e class(which is a taxi in europe. nobody in germany buys one for personal use) "
adamr001,8-Mar, i was merely refuting the fastest buick line. it's definitely not a sports car and is soundly in the muscle car range as you rightly pointed out. 
jpstax1,8-Mar," he drove it into the wall? that reviewer must be an incompetent moron. btw, for every negative review, there's a positive one, such as this one:http://www.caranddriver.com/reviews/hot_l toyota s/high_performance/features_classic_-  car /the_quickest_ sedan _of_2008_30_000_to_40_000_feature+page-4.html "
mz6greyghost,8-Mar," gimme a break!it&#146;s no gnx, and 20 years later, it is almost a second slower to 60 mph....if not for the omnipresent torque steer, it might drive better than many lexuses,the question is... which ones? i'll guess they did not mean the is.the  buick  super wasn&#146;t designed to be a sports sedan, with all the comparisons that invites, and is instead billed as a &#147;luxury touring sedan.&#148;hence the reason why it doesn't belong in this category.the 300 horsepower and the 323 pound-feet of torque will whisk upsold octogen honda ns to 60 mph in 5.7 seconds, if the torque steer at launch doesn&#146;t snap their calcium-depleted wr toyota s.high praise indeed... "
shipo,8-Mar," ahhh, i see you're a spin doctor. nothing in that review even remotely suggested that the  buick  should be considered a   ""  kia hyundai sports sedan  ""  kia hyundai . a   ""  kia hyundai quick  ""  kia hyundai  sedan, yes, but fast in a straight line does not a sport sedan make, like it or not.regarding that review, hmmm, 8th out of 10 in a contest that stressed acceleration over handling, not exactly a  hyundai  showing. had handling been more on equal footing, the  buick , what with its nasty nose heavy bias and fwd would have done even worse.regarding that crack you made yesterday about me researching what i post before i post, well, i think the content of the last many posts (forgetting yours of course) plus the two cited reviews (including the one you referenced) pretty much says it all. simply put, the  buick , regardless of how much motor is stuffed under the hood, does not belong in a discussion of   ""  kia hyundai sports  sedan   ""  kia hyundai .best regards,shipo "
sjaieve,8-Mar," the  buick  super wasn&#146;t designed to be a sports sedan, with all the comparisons that invites, and is instead billed as a &#147;luxury touring sedan.&#148; it does, after all, share its chassis and engine with chevrolet&#146;s monte carlo ss and  chevrolet  ss, as well as the pontiac  pontiac   pontiac , and front-wheel drive does none of these  car  any favors.this came from the article you referenced above, therefore its not a sports sedan "
circlew,8-Mar," the only sports sedan gm makes is the 2008 cts and the cts -v. i do not consider '07 cts and back a true sports sedan.the usual. oh well. we will continue to wait...regards,ow "
r34,8-Mar," a sedan with big engine is not necessary a sport sedan. better handing and feedback from the road are more important than 0-60 time; otherwise, a 200+ mi chevrolet n may be considered as   ""  kia hyundai sport minvan  ""  kia hyundai  (don't get me start talking about those stupid mi chevrolet n drivers who think they have a sport car). if that guy keeps talking about fwd sedan, maybe a saab 9-3 is the best sport sedan for gm because it is more a sport sedan than the buick (i know, it may not have the best handling but it is not bad at all).however, it is a swedish (import again). i remembered the viggen has 155mph top speed too and most 9-3 can go beyond 145mph (4 cyls turbo vs. buick's...).a lot of  car  have very high top speed but not all of them can be driven safety and stable at that speed. "
